TITLE     = "Graphics"
VARIABLES = "rj"
"T"
"Lambda"
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE )
 4.735719878E-003 4.735799972E-003 4.735900089E-003 4.736000206E-003 4.736099858E-003
 4.736219998E-003 4.736340139E-003 4.736459814E-003 4.736599978E-003 4.736749921E-003
 4.736899864E-003 4.737069830E-003 4.737239797E-003 4.737429786E-003 4.737619776E-003
 4.737829790E-003 4.738050047E-003 4.738280084E-003 4.738519900E-003 4.738769960E-003
 4.739040043E-003 4.739310127E-003 4.739599768E-003 4.739900120E-003 4.740220029E-003
 4.740539938E-003 4.740879871E-003 4.741219804E-003 4.741580226E-003 4.741940182E-003
 4.742320161E-003 4.742700141E-003 4.743080121E-003 4.743469879E-003 4.743860103E-003
 4.744260106E-003 4.744649865E-003 4.745040089E-003 4.745429847E-003 4.745800048E-003
 4.746169783E-003 4.746530205E-003 4.746879917E-003 4.747210070E-003 4.747520201E-003
 4.747820087E-003 4.748099949E-003 4.748359788E-003 4.748589825E-003 4.748810083E-003
 4.749000072E-003 4.749170039E-003 4.749319982E-003 4.749449901E-003 4.749559797E-003
 4.749659915E-003 4.749730229E-003 4.749800079E-003 4.749849904E-003 4.749889951E-003
 4.749920219E-003 4.749939777E-003 4.749959800E-003 4.749970045E-003 4.749979824E-003
 4.749990068E-003 4.749990068E-003 4.749999847E-003 4.749999847E-003 4.749999847E-003
 4.749999847E-003
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE )
 0.000000000E+000 2.499999944E-003 4.999999888E-003 7.499999832E-003 9.999999776E-003
 1.250000019E-002 1.499999966E-002 1.750000007E-002 1.999999955E-002 2.250000089E-002
 2.500000037E-002 2.749999985E-002 2.999999933E-002 3.249999881E-002 3.500000015E-002
 3.750000149E-002 3.999999911E-002 4.250000045E-002 4.500000179E-002 4.749999940E-002
 5.000000075E-002 5.249999836E-002 5.508289859E-002 5.775149912E-002 6.050860137E-002
 6.335709989E-002 6.630019844E-002 6.934080273E-002 7.248230278E-002 7.572799921E-002
 7.908129692E-002 8.254580200E-002 8.612529933E-002 8.982349932E-002 9.364429861E-002
 9.759189934E-002 1.016699970E-001 1.058840007E-001 1.102380008E-001 1.147359982E-001
 1.193829998E-001 1.241839975E-001 1.291439980E-001 1.342689991E-001 1.395639926E-001
 1.450349987E-001 1.506869942E-001 1.565269977E-001 1.625600010E-001 1.687929928E-001
 1.752330065E-001 1.818870008E-001 1.887609959E-001 1.958640069E-001 2.032009959E-001
 2.107830048E-001 2.186149955E-001 2.267079949E-001 2.350690067E-001 2.437070012E-001
 2.526319921E-001 2.618530095E-001 2.713789940E-001 2.812219858E-001 2.913909853E-001
 3.018969893E-001 3.127520084E-001 3.239670098E-001 3.355529904E-001 3.475239873E-001
 3.598929942E-001 3.726710081E-001 3.858729899E-001 3.995130062E-001 4.136050045E-001
 4.281649888E-001 4.432080090E-001 4.587500095E-001 4.748069942E-001 4.913960099E-001
 5.085359812E-001 5.262449980E-001 5.445410013E-001 5.634430051E-001 5.829730034E-001
 6.031500101E-001 6.239969730E-001 6.455349922E-001 6.677870154E-001 6.907770038E-001
 7.145299911E-001 7.390710115E-001 7.644249797E-001 7.906209826E-001 8.176850080E-001
 8.456469774E-001 8.745369911E-001 9.043849707E-001 9.352220297E-001 9.670829773E-001
 1.000000000E+000
 1.498650024E+003 1.498650024E+003 1.498650024E+003 1.498650024E+003 1.498650024E+003
 1.498650024E+003 1.498650024E+003 1.498650024E+003 1.498660034E+003 1.498660034E+003
 1.498660034E+003 1.498660034E+003 1.498660034E+003 1.498660034E+003 1.498660034E+003
 1.498660034E+003 1.498660034E+003 1.498670044E+003 1.498670044E+003 1.498670044E+003
 1.498670044E+003 1.498670044E+003 1.498670044E+003 1.498680054E+003 1.498680054E+003
 1.498680054E+003 1.498680054E+003 1.498689941E+003 1.498689941E+003 1.498689941E+003
 1.498699951E+003 1.498699951E+003 1.498699951E+003 1.498709961E+003 1.498709961E+003
 1.498719971E+003 1.498719971E+003 1.498729980E+003 1.498739990E+003 1.498739990E+003
 1.498750000E+003 1.498760010E+003 1.498770020E+003 1.498780029E+003 1.498790039E+003
 1.498800049E+003 1.498810059E+003 1.498819946E+003 1.498829956E+003 1.498839966E+003
 1.498859985E+003 1.498869995E+003 1.498890015E+003 1.498900024E+003 1.498920044E+003
 1.498939941E+003 1.498959961E+003 1.498979980E+003 1.499000000E+003 1.499020020E+003
 1.499040039E+003 1.499060059E+003 1.499089966E+003 1.499119995E+003 1.499140015E+003
 1.499170044E+003 1.499199951E+003 1.499229980E+003 1.499260010E+003 1.499290039E+003
 1.499319946E+003 1.499359985E+003 1.499390015E+003 1.499420044E+003 1.499459961E+003
 1.499489990E+003 1.499530029E+003 1.499560059E+003 1.499589966E+003 1.499630005E+003
 1.499660034E+003 1.499689941E+003 1.499719971E+003 1.499750000E+003 1.499780029E+003
 1.499800049E+003 1.499829956E+003 1.499849976E+003 1.499869995E+003 1.499890015E+003
 1.499910034E+003 1.499920044E+003 1.499939941E+003 1.499949951E+003 1.499959961E+003
 1.499969971E+003 1.499979980E+003 1.499979980E+003 1.499989990E+003 1.500000000E+003
 1.500000000E+003
 4.744609818E-003 4.744609818E-003 4.744609818E-003 4.744609818E-003 4.744609818E-003
 4.744609818E-003 4.744620062E-003 4.744620062E-003 4.744620062E-003 4.744620062E-003
 4.744629841E-003 4.744629841E-003 4.744640086E-003 4.744640086E-003 4.744649865E-003
 4.744649865E-003 4.744660109E-003 4.744660109E-003 4.744669888E-003 4.744669888E-003
 4.744680133E-003 4.744689912E-003 4.744700156E-003 4.744709935E-003 4.744709935E-003
 4.744720180E-003 4.744740203E-003 4.744749982E-003 4.744760226E-003 4.744770005E-003
 4.744790029E-003 4.744799808E-003 4.744819831E-003 4.744839855E-003 4.744859878E-003
 4.744879901E-003 4.744899925E-003 4.744919948E-003 4.744950216E-003 4.744980019E-003
 4.745009821E-003 4.745040089E-003 4.745069891E-003 4.745100159E-003 4.745140206E-003
 4.745179787E-003 4.745230079E-003 4.745270126E-003 4.745319951E-003 4.745369777E-003
 4.745429847E-003 4.745480139E-003 4.745540209E-003 4.745610058E-003 4.745679908E-003
 4.745750222E-003 4.745820072E-003 4.745900165E-003 4.745990038E-003 4.746070132E-003
 4.746169783E-003 4.746260121E-003 4.746359773E-003 4.746459890E-003 4.746569786E-003
 4.746680148E-003 4.746799823E-003 4.746919964E-003 4.747040104E-003 4.747170024E-003
 4.747299943E-003 4.747429863E-003 4.747559782E-003 4.747690167E-003 4.747829866E-003
 4.747970030E-003 4.748099949E-003 4.748240113E-003 4.748370033E-003 4.748499952E-003
 4.748629872E-003 4.748759791E-003 4.748879932E-003 4.749000072E-003 4.749109969E-003
 4.749210086E-003 4.749310203E-003 4.749400076E-003 4.749489948E-003 4.749570042E-003
 4.749639891E-003 4.749699961E-003 4.749749787E-003 4.749800079E-003 4.749840125E-003
 4.749880172E-003 4.749909975E-003 4.749939777E-003 4.749959800E-003 4.749979824E-003
 4.749999847E-003
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE )
 0.000000000E+000 2.499999944E-003 4.999999888E-003 7.499999832E-003 9.999999776E-003
 1.250000019E-002 1.499999966E-002 1.750000007E-002 1.999999955E-002 2.250000089E-002
 2.500000037E-002 2.749999985E-002 2.999999933E-002 3.249999881E-002 3.500000015E-002
 3.750000149E-002 3.999999911E-002 4.250000045E-002 4.500000179E-002 4.749999940E-002
 5.000000075E-002 5.249999836E-002 5.508289859E-002 5.775149912E-002 6.050860137E-002
 6.335709989E-002 6.630019844E-002 6.934080273E-002 7.248230278E-002 7.572799921E-002
 7.908129692E-002 8.254580200E-002 8.612529933E-002 8.982349932E-002 9.364429861E-002
 9.759189934E-002 1.016699970E-001 1.058840007E-001 1.102380008E-001 1.147359982E-001
 1.193829998E-001 1.241839975E-001 1.291439980E-001 1.342689991E-001 1.395639926E-001
 1.450349987E-001 1.506869942E-001 1.565269977E-001 1.625600010E-001 1.687929928E-001
 1.752330065E-001 1.818870008E-001 1.887609959E-001 1.958640069E-001 2.032009959E-001
 2.107830048E-001 2.186149955E-001 2.267079949E-001 2.350690067E-001 2.437070012E-001
 2.526319921E-001 2.618530095E-001 2.713789940E-001 2.812219858E-001 2.913909853E-001
 3.018969893E-001 3.127520084E-001 3.239670098E-001 3.355529904E-001 3.475239873E-001
 3.598929942E-001 3.726710081E-001 3.858729899E-001 3.995130062E-001 4.136050045E-001
 4.281649888E-001 4.432080090E-001 4.587500095E-001 4.748069942E-001 4.913960099E-001
 5.085359812E-001 5.262449980E-001 5.445410013E-001 5.634430051E-001 5.829730034E-001
 6.031500101E-001 6.239969730E-001 6.455349922E-001 6.677870154E-001 6.907770038E-001
 7.145299911E-001 7.390710115E-001 7.644249797E-001 7.906209826E-001 8.176850080E-001
 8.456469774E-001 8.745369911E-001 9.043849707E-001 9.352220297E-001 9.670829773E-001
 1.000000000E+000
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003
 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499910034E+003 1.499920044E+003
 1.499920044E+003 1.499920044E+003 1.499920044E+003 1.499920044E+003 1.499920044E+003
 1.499920044E+003 1.499920044E+003 1.499920044E+003 1.499920044E+003 1.499920044E+003
 1.499930054E+003 1.499930054E+003 1.499930054E+003 1.499930054E+003 1.499930054E+003
 1.499930054E+003 1.499930054E+003 1.499939941E+003 1.499939941E+003 1.499939941E+003
 1.499939941E+003 1.499939941E+003 1.499949951E+003 1.499949951E+003 1.499949951E+003
 1.499949951E+003 1.499959961E+003 1.499959961E+003 1.499959961E+003 1.499959961E+003
 1.499969971E+003 1.499969971E+003 1.499969971E+003 1.499979980E+003 1.499979980E+003
 1.499979980E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.500000000E+003
 1.500000000E+003
 4.749619868E-003 4.749619868E-003 4.749619868E-003 4.749619868E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003 4.749630112E-003
 4.749630112E-003 4.749630112E-003 4.749639891E-003 4.749639891E-003 4.749639891E-003
 4.749639891E-003 4.749639891E-003 4.749639891E-003 4.749639891E-003 4.749639891E-003
 4.749639891E-003 4.749650136E-003 4.749650136E-003 4.749650136E-003 4.749650136E-003
 4.749650136E-003 4.749650136E-003 4.749659915E-003 4.749659915E-003 4.749659915E-003
 4.749659915E-003 4.749670159E-003 4.749670159E-003 4.749670159E-003 4.749679938E-003
 4.749679938E-003 4.749679938E-003 4.749690183E-003 4.749690183E-003 4.749699961E-003
 4.749699961E-003 4.749710206E-003 4.749710206E-003 4.749719985E-003 4.749719985E-003
 4.749730229E-003 4.749740008E-003 4.749740008E-003 4.749749787E-003 4.749760032E-003
 4.749769811E-003 4.749769811E-003 4.749780055E-003 4.749789834E-003 4.749800079E-003
 4.749809857E-003 4.749820102E-003 4.749829881E-003 4.749849904E-003 4.749860149E-003
 4.749869928E-003 4.749880172E-003 4.749900196E-003 4.749909975E-003 4.749920219E-003
 4.749929998E-003 4.749950022E-003 4.749959800E-003 4.749970045E-003 4.749990068E-003
 4.749999847E-003
ZONE T="ZONE 001"
 STRANDID=0, SOLUTIONTIME=0
 I=101, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE SINGLE )
 0.000000000E+000 2.499999944E-003 4.999999888E-003 7.499999832E-003 9.999999776E-003
 1.250000019E-002 1.499999966E-002 1.750000007E-002 1.999999955E-002 2.250000089E-002
 2.500000037E-002 2.749999985E-002 2.999999933E-002 3.249999881E-002 3.500000015E-002
 3.750000149E-002 3.999999911E-002 4.250000045E-002 4.500000179E-002 4.749999940E-002
 5.000000075E-002 5.249999836E-002 5.508289859E-002 5.775149912E-002 6.050860137E-002
 6.335709989E-002 6.630019844E-002 6.934080273E-002 7.248230278E-002 7.572799921E-002
 7.908129692E-002 8.254580200E-002 8.612529933E-002 8.982349932E-002 9.364429861E-002
 9.759189934E-002 1.016699970E-001 1.058840007E-001 1.102380008E-001 1.147359982E-001
 1.193829998E-001 1.241839975E-001 1.291439980E-001 1.342689991E-001 1.395639926E-001
 1.450349987E-001 1.506869942E-001 1.565269977E-001 1.625600010E-001 1.687929928E-001
 1.752330065E-001 1.818870008E-001 1.887609959E-001 1.958640069E-001 2.032009959E-001
 2.107830048E-001 2.186149955E-001 2.267079949E-001 2.350690067E-001 2.437070012E-001
 2.526319921E-001 2.618530095E-001 2.713789940E-001 2.812219858E-001 2.913909853E-001
 3.018969893E-001 3.127520084E-001 3.239670098E-001 3.355529904E-001 3.475239873E-001
 3.598929942E-001 3.726710081E-001 3.858729899E-001 3.995130062E-001 4.136050045E-001
 4.281649888E-001 4.432080090E-001 4.587500095E-001 4.748069942E-001 4.913960099E-001
 5.085359812E-001 5.262449980E-001 5.445410013E-001 5.634430051E-001 5.829730034E-001
 6.031500101E-001 6.239969730E-001 6.455349922E-001 6.677870154E-001 6.907770038E-001
 7.145299911E-001 7.390710115E-001 7.644249797E-001 7.906209826E-001 8.176850080E-001
 8.456469774E-001 8.745369911E-001 9.043849707E-001 9.352220297E-001 9.670829773E-001
 1.000000000E+000
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003
 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.499989990E+003 1.500000000E+003
 1.500000000E+003 1.500000000E+003 1.500000000E+003 1.500000000E+003 1.500000000E+003
 1.500000000E+003 1.500000000E+003 1.500000000E+003 1.500000000E+003 1.500000000E+003
 1.500000000E+003 1.500000000E+003 1.500000000E+003 1.500000000E+003 1.500000000E+003
 1.500000000E+003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003 4.749959800E-003
 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003
 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003
 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003
 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003
 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003
 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003 4.749970045E-003
 4.749970045E-003 4.749970045E-003 4.749979824E-003 4.749979824E-003 4.749979824E-003
 4.749979824E-003 4.749979824E-003 4.749979824E-003 4.749979824E-003 4.749979824E-003
 4.749979824E-003 4.749979824E-003 4.749979824E-003 4.749990068E-003 4.749990068E-003
 4.749990068E-003 4.749990068E-003 4.749990068E-003 4.749990068E-003 4.749990068E-003
 4.749990068E-003 4.749990068E-003 4.749999847E-003 4.749999847E-003 4.749999847E-003
 4.749999847E-003
